cluster_id	category	chr	start	end	n_features	n_bystanders	Number of Genes	Genes Pos Correl	Pos Correlation Avg	Genes Neg Correl	Neg Correlation Avg
C1	PF00005	super_14	3322300	3336282	2	0	13
C2	PF00005	super_4	800191	826668	2	0	213
C3	PF00005	super_40	401531	427795	2	0	346
C4	PF00005	super_41	583749	609109	2	0	265
C5	PF00006	super_92	739102	749498	2	0	58
C6	PF00011	super_107	1063082	1076325	2	0	82
C7	PF00011	super_25	1898524	1902605	2	0	5	set(['Sphfalx0003s0145', 'Sphfalx0039s0116', 'Sphfalx0025s0143', 'Sphfalx0047s0142', 'Sphfalx0050s0122'])	0.5037397307991014	set([])	-0.3128159258478606
C8	PF00011	super_62	1225456	1228878	2	0	5	set(['Sphfalx0062s0095', 'Sphfalx0010s0071', 'Sphfalx0088s0081', 'Sphfalx0020s0099'])	0.38117488972255875	set(['Sphfalx0009s0080'])	-0.17755913775776092
C9	PF00011	super_62	1451492	1454152	2	0	2	set(['Sphfalx0062s0117', 'Sphfalx0026s0097'])	0.18695203051330928	set([])	0
C10	PF00011	super_66	910913	914402	2	0	2	set(['Sphfalx0066s0068', 'Sphfalx0073s0064'])	0	set([])	0
C11	PF00011	super_9	1300652	1304229	2	0	9	set(['Sphfalx0048s0084', 'Sphfalx0078s0089', 'Sphfalx0054s0075', 'Sphfalx0070s0089', 'Sphfalx0043s0097', 'Sphfalx0007s0063', 'Sphfalx0056s0101', 'Sphfalx0009s0087', 'Sphfalx0034s0102'])	0.11068485002708642	set([])	-0.15410965248117847
C12	PF00027	super_78	452649	457431	2	0	30
C13	PF00043	super_163	89719	105158	3	1	309
C14	PF00043	super_5	3319260	3336723	3	0	20
C15	PF00043	super_513	12799	30359	3	0	548
C16	PF00043	super_76	803869	810145	2	0	28
C17	PF00067	super_92	545636	560149	2	0	142
C18	PF00067	super_5	2880903	2892496	2	1	15
C19	PF00067	super_46	125071	139554	2	0	250
C20	PF00067	super_42	996779	999610	2	0	7	set(['Sphfalx0012s0071', 'Sphfalx0027s0080', 'Sphfalx0111s0059', 'Sphfalx0042s0071', 'Sphfalx0021s0056', 'Sphfalx0035s0072', 'Sphfalx0090s0086'])	0.48676302022484996	set([])	-0.41508441684858083
C21	PF00067	super_362	1715	13921	2	0	429
C22	PF00067	super_308	8990	22020	3	0	416
C23	PF00067	super_27	387126	389736	2	0	7	set(['Sphfalx0000s0038', 'Sphfalx0175s0035', 'Sphfalx0145s0030', 'Sphfalx0119s0032', 'Sphfalx0119s0033', 'Sphfalx0198s0031', 'Sphfalx0027s0029'])	0.4811176167475698	set([])	-0.4300393543155049
C24	PF00067	super_253	55927	66027	2	0	180
C25	PF00067	super_310	41208	59329	2	0	397
C26	PF00067	super_212	13402	26099	2	0	363
C27	PF00067	super_196	126540	136142	2	1	138
C28	PF00067	super_187	222981	231450	2	0	115
C29	PF00067	super_167	241529	245252	2	0	17
C30	PF00067	super_16	2399574	2411321	2	1	23
C31	PF00067	super_132	358760	360625	2	0	9	set(['Sphfalx0241s0024', 'Sphfalx0124s0025', 'Sphfalx0132s0019', 'Sphfalx0119s0029', 'Sphfalx0129s0019', 'Sphfalx0197s0024', 'Sphfalx0198s0027', 'Sphfalx0025s0027', 'Sphfalx0043s0027'])	0.09112712864121862	set([])	-0.2556730183634554
C32	PF00067	super_130	375069	386608	2	1	133
C33	PF00067	super_117	389662	401182	2	0	123
C34	PF00067	super_23	991594	1000637	2	0	51
C35	PF00069	super_61	790411	799220	2	0	54
C36	PF00069	super_464	42523	50127	2	0	128
C37	PF00069	super_450	4495	17587	2	0	424
C38	PF00069	super_37	672195	683559	2	0	101
C39	PF00069	super_258	5200	9100	2	0	70
C40	PF00069	super_245	258125	284497	2	0	442
C41	PF00069	super_238	189659	208555	2	0	312
C42	PF00069	super_17	1041451	1052137	2	0	45
C43	PF00069	super_146	531941	548611	2	1	161
C44	PF00069	super_146	340670	353400	2	0	157
C45	PF00069	super_117	177299	191618	2	0	236
C46	PF00069	super_105	1062069	1075928	2	0	83
C47	PF00069	super_103	581351	599279	2	0	176
C48	PF00069	super_16	3043226	3074631	2	0	35
C49	PF00076	super_2	3049221	3070868	2	0	22
C50	PF00076	super_26	1579792	1586475	2	1	19
C51	PF00076	super_28	1336153	1345364	2	2	37
C52	PF00076	super_44	2001187	2014423	2	0	41
C53	PF00076	super_65	1302335	1317384	2	0	61
C54	PF00076	super_67	1459827	1465400	2	0	16
C55	PF00078	super_5	82169	94437	2	0	228
C56	PF00078	super_8	1942322	1957574	2	0	53
C57	PF00078	super_337	17453	29968	2	0	341
C58	PF00078	super_9	1328056	1338860	2	0	53
C59	PF00078	super_160	357055	369309	2	0	164
C60	PF00078	super_1	6710180	6719692	2	0	2	set(['Sphfalx0000s0432', 'Sphfalx0001s0439'])	0.4682503147553264	set([])	0
C61	PF00078	super_19	2810796	2822574	2	0	12
C62	PF00078	super_10	2495182	2507305	3	0	19
C63	PF00082	super_4	5421264	5435821	2	0	7	set(['Sphfalx0006s0399', 'Sphfalx0001s0347', 'Sphfalx0003s0390', 'Sphfalx0004s0376', 'Sphfalx0002s0368', 'Sphfalx0002s0369', 'Sphfalx0000s0359'])	0.3362804356546727	set([])	-0.23858457942059977
C64	PF00091	super_0	1641091	1650540	2	0	25
C65	PF00091	super_161	152943	165878	2	0	232
C66	PF00091	super_35	1459105	1470406	2	0	45
C67	PF00097	super_307	173283	180197	2	0	69
C68	PF00098	super_34	2472832	2477827	2	0	3	set(['Sphfalx0035s0159', 'Sphfalx0034s0188'])	0.01564976165769564	set(['Sphfalx0024s0138'])	-0.09033947308917495
C69	PF00098	super_73	1045489	1055416	2	0	44
C70	PF00098	super_61	1801678	1809815	2	0	21
C71	PF00098	super_391	531	12922	2	0	456
C72	PF00098	super_386	87227	94679	2	0	96
C73	PF00098	super_241	169066	177994	2	0	114
C74	PF00098	super_282	77156	86386	2	1	143
C75	PF00098	super_19	2810796	2822574	2	0	12
C76	PF00098	super_188	203741	209441	2	0	63
C77	PF00098	super_185	24680	35899	4	0	260
C78	PF00098	super_158	399022	412773	2	0	152
C79	PF00098	super_1	6710180	6719692	2	0	2	set(['Sphfalx0000s0432', 'Sphfalx0001s0439'])	0.4682503147553264	set([])	0
C80	PF00098	super_205	208651	214157	2	0	54
C81	PF00106	super_2	4696018	4705294	2	0	4	set(['Sphfalx0002s0306', 'Sphfalx0006s0353', 'Sphfalx0004s0314', 'Sphfalx0003s0342'])	0.12583899249819752	set([])	-0.316588623210217
C82	PF00107	super_25	2817187	2824060	2	0	5	set(['Sphfalx0011s0171', 'Sphfalx0019s0165', 'Sphfalx0025s0216', 'Sphfalx0020s0216', 'Sphfalx0005s0195'])	0.298769189325598	set([])	-0.32795874453229285
C83	PF00107	super_11	151257	155850	2	0	34
C84	PF00107	super_70	733645	750294	3	0	132
C85	PF00107	super_70	761155	786348	4	0	210
C86	PF00120	super_16	410972	429027	2	0	222
C87	PF00120	super_239	265269	283068	2	0	281
C88	PF00125	super_297	81659	85353	2	0	28
C89	PF00134	super_156	629591	641178	2	2	90
C90	PF00141	super_3	4457878	4461502	2	0	1
C91	PF00141	super_7	1054291	1058442	2	0	8	set(['Sphfalx0076s0050', 'Sphfalx0012s0076', 'Sphfalx0101s0069', 'Sphfalx0043s0074', 'Sphfalx0084s0055', 'Sphfalx0007s0056', 'Sphfalx0026s0079', 'Sphfalx0100s0070'])	0.3672377532879261	set([])	-0.25530322136566014
C92	PF00141	super_154	667539	691116	5	0	254
C93	PF00141	super_132	760934	775108	2	0	103
C94	PF00141	super_2	690838	702157	2	1	100
C95	PF00149	super_46	82439	101146	2	0	381
C96	PF00153	super_190	438498	453554	2	2	178
C97	PF00153	super_7	3550381	3557877	2	0	5	set(['Sphfalx0013s0276', 'Sphfalx0007s0220', 'Sphfalx0011s0220', 'Sphfalx0006s0263', 'Sphfalx0010s0250'])	0.7992454687814663	set([])	0
C98	PF00164	super_16	2860375	2866037	2	0	6	set(['Sphfalx0016s0226', 'Sphfalx0023s0185', 'Sphfalx0002s0182', 'Sphfalx0024s0171', 'Sphfalx0001s0165', 'Sphfalx0004s0183'])	0.15637913894394742	set([])	-0.253797176128785
C99	PF00179	super_553	20791	22269	2	0	10	set(['Sphfalx0090s0002', 'Sphfalx0355s0003', 'Sphfalx0553s0002', 'Sphfalx0195s0004', 'Sphfalx0236s0002', 'Sphfalx0261s0003', 'Sphfalx0351s0004', 'Sphfalx0189s0002', 'Sphfalx0444s0004', 'Sphfalx0429s0004'])	0.21072740656139313	set([])	-0.3509014178596412
C100	PF00179	super_9	3719258	3726896	2	0	3	set(['Sphfalx0015s0272', 'Sphfalx0009s0245', 'Sphfalx0003s0272'])	0.22857013427701214	set([])	0
C101	PF00190	super_112	782247	790365	2	0	41
C102	PF00190	super_19	1342686	1364695	3	1	108
C103	PF00190	super_196	451536	458851	2	0	62
C104	PF00201	super_19	447029	478700	4	1	417
C105	PF00226	super_24	1103125	1111727	2	0	33
C106	PF00226	super_6	2851661	2860884	2	0	9	set(['Sphfalx0006s0200', 'Sphfalx0014s0183', 'Sphfalx0018s0206', 'Sphfalx0016s0224', 'Sphfalx0007s0167', 'Sphfalx0007s0166', 'Sphfalx0012s0182', 'Sphfalx0003s0214', 'Sphfalx0024s0169'])	0.5278913269754137	set([])	-0.22065502116619642
C107	PF00227	super_169	506564	509574	2	1	8	set(['Sphfalx0042s0023', 'Sphfalx0169s0039', 'Sphfalx0153s0032', 'Sphfalx0047s0031', 'Sphfalx0030s0031', 'Sphfalx0141s0040', 'Sphfalx0160s0020', 'Sphfalx0152s0046'])	0.3751484795609767	set([])	-0.16758516955381553
C108	PF00227	super_13	3586926	3599925	2	0	6	set(['Sphfalx0014s0246', 'Sphfalx0010s0251', 'Sphfalx0003s0266', 'Sphfalx0013s0279', 'Sphfalx0011s0223', 'Sphfalx0002s0235'])	0.4878205012889371	set([])	-0.5244540060254341
C109	PF00230	super_261	246023	262170	2	0	189
C110	PF00240	super_0	2553233	2562280	2	1	17
C111	PF00248	super_206	9502	26962	4	1	572
C112	PF00248	super_206	44701	59266	3	0	294
C113	PF00248	super_206	109299	118044	2	0	113
C114	PF00248	super_206	156605	167912	2	0	193
C115	PF00270	super_22	1717090	1728804	2	0	37
C116	PF00270	super_13	2344492	2356348	2	0	20
C117	PF00271	super_13	2344492	2356348	2	0	20
C118	PF00271	super_22	1717090	1728804	2	0	37
C119	PF00291	super_7	2660266	2668968	2	0	12
C120	PF00305	super_216	305098	322940	2	1	243
C121	PF00350	super_242	285398	308857	2	0	363
C122	PF00350	super_90	1261557	1284994	2	1	120
C123	PF00361	super_359	72381	77085	2	0	55
C124	PF00385	super_5	82169	94437	2	0	228
C125	PF00385	super_337	27380	36056	2	0	174
C126	PF00385	super_24	1329137	1344548	2	0	83
C127	PF00385	super_10	2499581	2507305	2	0	5	set(['Sphfalx0010s0165', 'Sphfalx0036s0165', 'Sphfalx0025s0188', 'Sphfalx0004s0160', 'Sphfalx0000s0187'])	0.4455616046319047	set([])	-0.2749803059286396
C128	PF00400	super_0	8157936	8177081	2	2	3	set(['Sphfalx0000s0542', 'Sphfalx0000s0540', 'Sphfalx0000s0541'])	0.5284787830731799	set([])	-0.3109834258895659
C129	PF00400	super_124	382220	393491	2	0	129
C130	PF00400	super_56	1483633	1497429	2	0	45
C131	PF00403	super_10	3824160	3840156	2	0	10	set(['Sphfalx0002s0249', 'Sphfalx0014s0266', 'Sphfalx0014s0267', 'Sphfalx0014s0265', 'Sphfalx0004s0252', 'Sphfalx0000s0265', 'Sphfalx0003s0284', 'Sphfalx0001s0240', 'Sphfalx0010s0261', 'Sphfalx0006s0284'])	0.4436926268916896	set([])	-0.3186059915564616
C132	PF00403	super_119	392651	399332	2	0	53
C133	PF00403	super_218	238199	249103	2	1	146
C134	PF00403	super_251	204267	217400	2	0	226
C135	PF00403	super_60	1460193	1475923	2	0	61
C136	PF00403	super_7	4763150	4769403	2	0	2	set([])	0	set(['Sphfalx0002s0311', 'Sphfalx0007s0303'])	-0.29757972979183595
C137	PF00403	super_9	1765185	1780328	2	0	44
C138	PF00407	super_671	4	8161	2	0	372
C139	PF00407	super_34	1187880	1193940	2	0	18
C140	PF00407	super_327	20716	30553	2	0	246
C141	PF00407	super_3	4388	17304	2	0	420
C142	PF00407	super_10	1047644	1061396	2	0	79
C143	PF00407	super_3	747005	758042	2	0	65
C144	PF00464	super_3	2398497	2416087	2	1	41
C145	PF00481	super_322	143231	160656	2	0	293
C146	PF00481	super_67	1737	9428	3	0	240
C147	PF00504	super_64	296556	301498	2	0	37
C148	PF00504	super_294	197564	207753	2	0	139
C149	PF00504	super_38	1440101	1449374	2	0	24
C150	PF00505	super_231	65074	75126	2	1	200
C151	PF00507	super_9	4557047	4561220	2	0	1
C152	PF00514	super_26	2188550	2203422	2	0	32
C153	PF00515	super_46	82439	101146	2	0	381
C154	PF00538	super_167	531276	536215	2	0	21
C155	PF00538	super_192	370505	377398	2	0	59
C156	PF00550	super_10	1220541	1227141	2	2	23
C157	PF00560	super_293	183651	206706	2	0	398
C158	PF00560	super_283	15240	39031	2	0	725
