chr	start	end	name	strand	cluster_id	category
super_0	229128	230373	Sphfalx0000s0024	0.0	C918	PF07200
super_0	236991	238674	Sphfalx0000s0025	0.0	C918	PF07200
super_0	242800	244127	Sphfalx0000s0026	0.0	C918	PF07200
super_0	254592	258404	Sphfalx0000s0027	0.0	C918	PF07200
super_0	264173	264683	Sphfalx0000s0028	0.0	C918	PF07200
super_0	297585	302889	Sphfalx0000s0031	0.0	C132	PF00069
super_0	307608	307976	Sphfalx0000s0032	0.0	C132	PF00069
super_0	321746	328923	Sphfalx0000s0033	0.0	C132	PF00069
super_0	330318	332694	Sphfalx0000s0034	0.0	C132	PF00069
super_0	368517	372584	Sphfalx0000s0036	0.0	C991	PF07714
super_0	491501	493315	Sphfalx0000s0048	0.0	C826	PF03999
super_0	532829	538591	Sphfalx0000s0053	0.0	C785	PF03184
super_0	548372	548863	Sphfalx0000s0054	0.0	C785	PF03184
super_0	562349	563826	Sphfalx0000s0055	0.0	C785	PF03184
super_0	674484	678352	Sphfalx0000s0068	0.0	C131	PF00069
super_0	680021	685885	Sphfalx0000s0069	0.0	C131	PF00069
super_0	2553233	2553508	Sphfalx0000s0191	0.0	C130	PF00069
super_0	2553632	2554175	Sphfalx0000s0192	0.0	C130	PF00069
super_0	2553632	2554175	Sphfalx0000s0192	0.0	C309	PF00240
super_0	2562005	2562280	Sphfalx0000s0193	0.0	C130	PF00069
super_0	4673950	4680128	Sphfalx0000s0307	0.0	C648	PF01535
super_0	4673950	4680128	Sphfalx0000s0307	0.0	C1170	PF13041
super_0	4683457	4687437	Sphfalx0000s0308	0.0	C648	PF01535
super_0	4683457	4687437	Sphfalx0000s0308	0.0	C1170	PF13041
super_0	4691128	4700786	Sphfalx0000s0309	0.0	C648	PF01535
super_0	4691128	4700786	Sphfalx0000s0309	0.0	C1170	PF13041
super_0	4712752	4713348	Sphfalx0000s0310	0.0	C648	PF01535
super_0	4712752	4713348	Sphfalx0000s0310	0.0	C1170	PF13041
super_0	4715990	4716482	Sphfalx0000s0311	0.0	C648	PF01535
super_0	4715990	4716482	Sphfalx0000s0311	0.0	C1170	PF13041
super_0	4732079	4735720	Sphfalx0000s0313	0.0	C648	PF01535
super_0	4732079	4735720	Sphfalx0000s0313	0.0	C1170	PF13041
super_0	5081451	5084555	Sphfalx0000s0339	0.0	C990	PF07714
super_0	5085671	5088621	Sphfalx0000s0340	0.0	C990	PF07714
super_0	5106960	5108426	Sphfalx0000s0341	0.0	C990	PF07714
super_0	5129121	5136909	Sphfalx0000s0342	0.0	C990	PF07714
super_0	5137138	5138486	Sphfalx0000s0343	0.0	C990	PF07714
super_0	5137985	5140129	Sphfalx0000s0344	0.0	C990	PF07714
super_0	6024728	6028095	Sphfalx0000s0398	0.0	C129	PF00069
super_0	6024728	6028095	Sphfalx0000s0398	0.0	C1259	PF13855
super_0	6038899	6041779	Sphfalx0000s0399	0.0	C1259	PF13855
super_0	6042086	6051911	Sphfalx0000s0400	0.0	C129	PF00069
super_0	6063517	6073549	Sphfalx0000s0401	0.0	C129	PF00069
super_0	7557048	7560083	Sphfalx0000s0494	0.0	C276	PF00179
super_0	7565516	7568316	Sphfalx0000s0495	0.0	C276	PF00179
super_0	7583385	7588285	Sphfalx0000s0496	0.0	C276	PF00179
super_0	7594185	7600511	Sphfalx0000s0497	0.0	C276	PF00179
super_0	7614884	7623301	Sphfalx0000s0498	0.0	C276	PF00179
super_0	7629520	7629785	Sphfalx0000s0499	0.0	C276	PF00179
super_0	7635976	7636879	Sphfalx0000s0501	0.0	C745	PF02992
super_0	7635976	7636879	Sphfalx0000s0501	0.0	C1270	PF13960
super_0	7644144	7645077	Sphfalx0000s0503	0.0	C745	PF02992
super_0	7644144	7645077	Sphfalx0000s0503	0.0	C1270	PF13960
super_0	7645312	7646184	Sphfalx0000s0504	0.0	C745	PF02992
super_0	7645312	7646184	Sphfalx0000s0504	0.0	C1270	PF13960
super_0	7966402	7968566	Sphfalx0000s0528	0.0	C584	PF01357
super_0	7966402	7968566	Sphfalx0000s0528	0.0	C796	PF03330
