chr	start	end	name	strand	cluster_id	category
super_0	199935	202900	Sphfalx0000s0017	0.0	C1452	PF07714
super_0	206983	209227	Sphfalx0000s0018	0.0	C1452	PF07714
super_0	210623	212959	Sphfalx0000s0019	0.0	C1452	PF07714
super_0	215468	216549	Sphfalx0000s0020	0.0	C1452	PF07714
super_0	217134	219655	Sphfalx0000s0021	0.0	C973	PF01535
super_0	217134	219655	Sphfalx0000s0021	0.0	C1452	PF07714
super_0	219243	220978	Sphfalx0000s0022	0.0	C973	PF01535
super_0	219243	220978	Sphfalx0000s0022	0.0	C1452	PF07714
super_0	223161	228419	Sphfalx0000s0023	0.0	C973	PF01535
super_0	223161	228419	Sphfalx0000s0023	0.0	C1452	PF07714
super_0	229128	230373	Sphfalx0000s0024	0.0	C973	PF01535
super_0	229128	230373	Sphfalx0000s0024	0.0	C1350	PF07200
super_0	229128	230373	Sphfalx0000s0024	0.0	C1452	PF07714
super_0	236991	238674	Sphfalx0000s0025	0.0	C973	PF01535
super_0	236991	238674	Sphfalx0000s0025	0.0	C1350	PF07200
super_0	236991	238674	Sphfalx0000s0025	0.0	C1452	PF07714
super_0	242800	244127	Sphfalx0000s0026	0.0	C973	PF01535
super_0	242800	244127	Sphfalx0000s0026	0.0	C1350	PF07200
super_0	242800	244127	Sphfalx0000s0026	0.0	C1452	PF07714
super_0	254592	258404	Sphfalx0000s0027	0.0	C973	PF01535
super_0	254592	258404	Sphfalx0000s0027	0.0	C1350	PF07200
super_0	254592	258404	Sphfalx0000s0027	0.0	C1452	PF07714
super_0	264173	264683	Sphfalx0000s0028	0.0	C973	PF01535
super_0	264173	264683	Sphfalx0000s0028	0.0	C1350	PF07200
super_0	264173	264683	Sphfalx0000s0028	0.0	C1452	PF07714
super_0	264887	268946	Sphfalx0000s0029	0.0	C973	PF01535
super_0	264887	268946	Sphfalx0000s0029	0.0	C1452	PF07714
super_0	281121	284901	Sphfalx0000s0030	0.0	C973	PF01535
super_0	281121	284901	Sphfalx0000s0030	0.0	C1452	PF07714
super_0	297585	302889	Sphfalx0000s0031	0.0	C205	PF00069
super_0	297585	302889	Sphfalx0000s0031	0.0	C973	PF01535
super_0	297585	302889	Sphfalx0000s0031	0.0	C1452	PF07714
super_0	307608	307976	Sphfalx0000s0032	0.0	C205	PF00069
super_0	307608	307976	Sphfalx0000s0032	0.0	C973	PF01535
super_0	307608	307976	Sphfalx0000s0032	0.0	C1452	PF07714
super_0	321746	328923	Sphfalx0000s0033	0.0	C205	PF00069
super_0	321746	328923	Sphfalx0000s0033	0.0	C973	PF01535
super_0	321746	328923	Sphfalx0000s0033	0.0	C1452	PF07714
super_0	330318	332694	Sphfalx0000s0034	0.0	C205	PF00069
super_0	330318	332694	Sphfalx0000s0034	0.0	C973	PF01535
super_0	330318	332694	Sphfalx0000s0034	0.0	C1452	PF07714
super_0	354667	359468	Sphfalx0000s0035	0.0	C973	PF01535
super_0	368517	372584	Sphfalx0000s0036	0.0	C205	PF00069
super_0	368517	372584	Sphfalx0000s0036	0.0	C973	PF01535
super_0	368517	372584	Sphfalx0000s0036	0.0	C1452	PF07714
super_0	374588	383166	Sphfalx0000s0037	0.0	C205	PF00069
super_0	374588	383166	Sphfalx0000s0037	0.0	C973	PF01535
super_0	387364	389272	Sphfalx0000s0038	0.0	C205	PF00069
super_0	387364	389272	Sphfalx0000s0038	0.0	C973	PF01535
super_0	392100	395718	Sphfalx0000s0039	0.0	C205	PF00069
super_0	392100	395718	Sphfalx0000s0039	0.0	C973	PF01535
super_0	407147	412654	Sphfalx0000s0040	0.0	C205	PF00069
super_0	407147	412654	Sphfalx0000s0040	0.0	C973	PF01535
super_0	439525	446054	Sphfalx0000s0041	0.0	C205	PF00069
super_0	439525	446054	Sphfalx0000s0041	0.0	C973	PF01535
super_0	448033	450322	Sphfalx0000s0042	0.0	C205	PF00069
super_0	448033	450322	Sphfalx0000s0042	0.0	C973	PF01535
super_0	450323	455593	Sphfalx0000s0043	0.0	C205	PF00069
super_0	450323	455593	Sphfalx0000s0043	0.0	C973	PF01535
super_0	456876	463215	Sphfalx0000s0044	0.0	C205	PF00069
super_0	456876	463215	Sphfalx0000s0044	0.0	C973	PF01535
super_0	474080	477425	Sphfalx0000s0045	0.0	C205	PF00069
super_0	474080	477425	Sphfalx0000s0045	0.0	C973	PF01535
super_0	478517	479700	Sphfalx0000s0046	0.0	C205	PF00069
super_0	478517	479700	Sphfalx0000s0046	0.0	C973	PF01535
super_0	480922	485578	Sphfalx0000s0047	0.0	C205	PF00069
super_0	480922	485578	Sphfalx0000s0047	0.0	C973	PF01535
super_0	491501	493315	Sphfalx0000s0048	0.0	C1229	PF03999
super_0	491501	493315	Sphfalx0000s0048	0.0	C205	PF00069
super_0	491501	493315	Sphfalx0000s0048	0.0	C973	PF01535
super_0	495666	500487	Sphfalx0000s0049	0.0	C205	PF00069
super_0	495666	500487	Sphfalx0000s0049	0.0	C973	PF01535
super_0	501200	505637	Sphfalx0000s0050	0.0	C205	PF00069
super_0	501200	505637	Sphfalx0000s0050	0.0	C973	PF01535
super_0	515206	523451	Sphfalx0000s0051	0.0	C205	PF00069
super_0	515206	523451	Sphfalx0000s0051	0.0	C973	PF01535
super_0	527114	528367	Sphfalx0000s0052	0.0	C205	PF00069
super_0	527114	528367	Sphfalx0000s0052	0.0	C973	PF01535
super_0	532829	538591	Sphfalx0000s0053	0.0	C1169	PF03184
super_0	532829	538591	Sphfalx0000s0053	0.0	C205	PF00069
super_0	532829	538591	Sphfalx0000s0053	0.0	C973	PF01535
super_0	548372	548863	Sphfalx0000s0054	0.0	C1169	PF03184
super_0	548372	548863	Sphfalx0000s0054	0.0	C205	PF00069
super_0	548372	548863	Sphfalx0000s0054	0.0	C973	PF01535
super_0	562349	563826	Sphfalx0000s0055	0.0	C1169	PF03184
super_0	562349	563826	Sphfalx0000s0055	0.0	C205	PF00069
super_0	570071	571504	Sphfalx0000s0056	0.0	C205	PF00069
super_0	572675	575655	Sphfalx0000s0057	0.0	C205	PF00069
super_0	591566	593988	Sphfalx0000s0058	0.0	C205	PF00069
super_0	596266	596742	Sphfalx0000s0059	0.0	C205	PF00069
super_0	596939	598488	Sphfalx0000s0060	0.0	C205	PF00069
super_0	602534	603964	Sphfalx0000s0061	0.0	C205	PF00069
super_0	604796	612075	Sphfalx0000s0062	0.0	C205	PF00069
super_0	622640	625317	Sphfalx0000s0063	0.0	C205	PF00069
super_0	625805	627119	Sphfalx0000s0064	0.0	C205	PF00069
super_0	638277	643259	Sphfalx0000s0065	0.0	C205	PF00069
super_0	643653	649687	Sphfalx0000s0066	0.0	C205	PF00069
super_0	674484	678352	Sphfalx0000s0068	0.0	C205	PF00069
super_0	680021	685885	Sphfalx0000s0069	0.0	C205	PF00069
super_0	1292461	1298195	Sphfalx0000s0102	0.0	C1041	PF01926
super_0	1299783	1305364	Sphfalx0000s0103	0.0	C1041	PF01926
super_0	1328915	1344876	Sphfalx0000s0104	0.0	C1041	PF01926
super_0	1359603	1363726	Sphfalx0000s0105	0.0	C1041	PF01926
super_0	1367307	1370868	Sphfalx0000s0106	0.0	C1041	PF01926
super_0	1405855	1406890	Sphfalx0000s0107	0.0	C1041	PF01926
super_0	1408530	1411193	Sphfalx0000s0108	0.0	C1041	PF01926
super_0	1473586	1478306	Sphfalx0000s0109	0.0	C1041	PF01926
super_0	1521770	1524967	Sphfalx0000s0110	0.0	C1041	PF01926
super_0	1541257	1548131	Sphfalx0000s0111	0.0	C1041	PF01926
super_0	1557119	1561226	Sphfalx0000s0112	0.0	C1041	PF01926
super_0	1578760	1586505	Sphfalx0000s0113	0.0	C1041	PF01926
super_0	1589439	1592746	Sphfalx0000s0114	0.0	C257	PF00076
super_0	1589439	1592746	Sphfalx0000s0114	0.0	C1041	PF01926
super_0	1594690	1595719	Sphfalx0000s0115	0.0	C257	PF00076
super_0	1594690	1595719	Sphfalx0000s0115	0.0	C1041	PF01926
super_0	1610495	1612978	Sphfalx0000s0116	0.0	C257	PF00076
super_0	1610495	1612978	Sphfalx0000s0116	0.0	C1041	PF01926
super_0	1613303	1615984	Sphfalx0000s0117	0.0	C257	PF00076
super_0	1613303	1615984	Sphfalx0000s0117	0.0	C1041	PF01926
super_0	1627054	1630596	Sphfalx0000s0118	0.0	C257	PF00076
super_0	1627054	1630596	Sphfalx0000s0118	0.0	C1041	PF01926
super_0	1641091	1643566	Sphfalx0000s0119	0.0	C257	PF00076
super_0	1641091	1643566	Sphfalx0000s0119	0.0	C1041	PF01926
super_0	1648396	1650540	Sphfalx0000s0120	0.0	C257	PF00076
super_0	1648396	1650540	Sphfalx0000s0120	0.0	C1041	PF01926
super_0	1662162	1664174	Sphfalx0000s0121	0.0	C257	PF00076
super_0	1662162	1664174	Sphfalx0000s0121	0.0	C1041	PF01926
super_0	1669649	1671006	Sphfalx0000s0122	0.0	C257	PF00076
super_0	1669649	1671006	Sphfalx0000s0122	0.0	C1041	PF01926
super_0	1674844	1677760	Sphfalx0000s0123	0.0	C257	PF00076
super_0	1674844	1677760	Sphfalx0000s0123	0.0	C1041	PF01926
super_0	1683893	1688770	Sphfalx0000s0124	0.0	C257	PF00076
super_0	1683893	1688770	Sphfalx0000s0124	0.0	C1041	PF01926
super_0	1689932	1692011	Sphfalx0000s0125	0.0	C257	PF00076
super_0	1689932	1692011	Sphfalx0000s0125	0.0	C1041	PF01926
super_0	1694390	1696970	Sphfalx0000s0126	0.0	C257	PF00076
super_0	1694390	1696970	Sphfalx0000s0126	0.0	C1041	PF01926
super_0	1699317	1701357	Sphfalx0000s0127	0.0	C257	PF00076
super_0	1699317	1701357	Sphfalx0000s0127	0.0	C1041	PF01926
super_0	1734707	1741663	Sphfalx0000s0128	0.0	C257	PF00076
super_0	1760776	1764869	Sphfalx0000s0129	0.0	C257	PF00076
super_0	1781872	1789038	Sphfalx0000s0130	0.0	C257	PF00076
super_0	1796574	1803657	Sphfalx0000s0131	0.0	C257	PF00076
super_0	2170246	2172088	Sphfalx0000s0159	0.0	C481	PF00248
super_0	2173943	2179363	Sphfalx0000s0160	0.0	C481	PF00248
super_0	2196792	2207019	Sphfalx0000s0161	0.0	C481	PF00248
super_0	2216223	2218504	Sphfalx0000s0162	0.0	C481	PF00248
super_0	2224655	2229774	Sphfalx0000s0163	0.0	C481	PF00248
super_0	2232743	2235611	Sphfalx0000s0164	0.0	C481	PF00248
super_0	2242227	2250033	Sphfalx0000s0165	0.0	C481	PF00248
super_0	2251240	2253278	Sphfalx0000s0166	0.0	C481	PF00248
super_0	2287950	2291060	Sphfalx0000s0167	0.0	C481	PF00248
super_0	2291900	2295248	Sphfalx0000s0168	0.0	C481	PF00248
super_0	2310685	2313278	Sphfalx0000s0169	0.0	C481	PF00248
super_0	2310685	2313278	Sphfalx0000s0169	0.0	C1814	PF13855
super_0	2370531	2376584	Sphfalx0000s0170	0.0	C481	PF00248
super_0	2370531	2376584	Sphfalx0000s0170	0.0	C1814	PF13855
super_0	2376799	2378553	Sphfalx0000s0171	0.0	C481	PF00248
super_0	2376799	2378553	Sphfalx0000s0171	0.0	C1814	PF13855
super_0	2378845	2379811	Sphfalx0000s0172	0.0	C481	PF00248
super_0	2378845	2379811	Sphfalx0000s0172	0.0	C1814	PF13855
super_0	2380824	2382962	Sphfalx0000s0173	0.0	C481	PF00248
super_0	2380824	2382962	Sphfalx0000s0173	0.0	C1814	PF13855
super_0	2383640	2389286	Sphfalx0000s0174	0.0	C481	PF00248
super_0	2383640	2389286	Sphfalx0000s0174	0.0	C1814	PF13855
super_0	2413706	2415943	Sphfalx0000s0175	0.0	C481	PF00248
super_0	2413706	2415943	Sphfalx0000s0175	0.0	C1814	PF13855
super_0	2417255	2421325	Sphfalx0000s0176	0.0	C481	PF00248
super_0	2417255	2421325	Sphfalx0000s0176	0.0	C1814	PF13855
super_0	2427745	2432509	Sphfalx0000s0177	0.0	C481	PF00248
super_0	2427745	2432509	Sphfalx0000s0177	0.0	C1814	PF13855
super_0	2432701	2433496	Sphfalx0000s0178	0.0	C481	PF00248
super_0	2432701	2433496	Sphfalx0000s0178	0.0	C1814	PF13855
super_0	2433895	2440859	Sphfalx0000s0179	0.0	C481	PF00248
super_0	2433895	2440859	Sphfalx0000s0179	0.0	C1814	PF13855
super_0	2450333	2456304	Sphfalx0000s0180	0.0	C481	PF00248
super_0	2450333	2456304	Sphfalx0000s0180	0.0	C1814	PF13855
super_0	2456392	2461663	Sphfalx0000s0181	0.0	C481	PF00248
super_0	2456392	2461663	Sphfalx0000s0181	0.0	C1814	PF13855
super_0	2462462	2467971	Sphfalx0000s0182	0.0	C481	PF00248
super_0	2462462	2467971	Sphfalx0000s0182	0.0	C1814	PF13855
super_0	2471968	2472819	Sphfalx0000s0183	0.0	C481	PF00248
super_0	2471968	2472819	Sphfalx0000s0183	0.0	C1814	PF13855
super_0	2483207	2487643	Sphfalx0000s0184	0.0	C1814	PF13855
super_0	2490976	2491179	Sphfalx0000s0185	0.0	C1814	PF13855
super_0	2496799	2498463	Sphfalx0000s0186	0.0	C1814	PF13855
