cluster_id	category	chr	start	end	n_features	n_bystanders	Number of Genes	Genes Pos Correl	Pos Correlation Avg	Genes Neg Correl	Neg Correlation Avg
C1	PF00004	super_1	6207413	6549851	2	23	72
C2	PF00004	super_56	1028155	1181132	2	12	1094
C3	PF00004	super_54	1608772	1668631	2	2	237
C4	PF00004	super_41	1918603	2141343	2	17	767
C5	PF00004	super_30	727200	1125890	2	26	3462
C6	PF00004	super_53	1219966	1418247	2	21	1202
C7	PF00004	super_23	322494	355885	2	0	510
C8	PF00004	super_20	243872	636372	2	25	6004
C9	PF00004	super_179	338156	479798	2	11	2248
C10	PF00004	super_126	13	49080	2	2	1794
C11	PF00004	super_23	1582872	2419764	3	51	3017
C12	PF00005	super_40	401531	694436	3	19	3918
C13	PF00005	super_9	3905584	4117365	2	24	164
C14	PF00005	super_66	188169	338749	2	8	2796
C15	PF00005	super_58	574236	710862	2	7	1627
C16	PF00005	super_41	583749	638504	3	0	632
C17	PF00005	super_4	800191	1189637	4	14	3164
C18	PF00005	super_48	15129	207459	2	12	4913
C19	PF00005	super_28	1567022	1597191	2	0	132
C20	PF00005	super_17	1223557	1550816	2	19	1862
C21	PF00005	super_152	252626	608041	2	24	5516
C22	PF00005	super_14	3322300	3336282	2	0	13
C23	PF00005	super_14	1628658	1715586	2	11	359
C24	PF00005	super_12	1243162	1398866	2	12	936
C25	PF00005	super_34	1908560	2287699	3	24	1259
C26	PF00006	super_92	739102	749498	2	0	58
C27	PF00009	super_16	2939183	3148829	2	13	342
C28	PF00009	super_17	1650248	1701158	2	2	202
C29	PF00009	super_5	233412	276419	2	1	738
C30	PF00010	super_71	244070	317915	2	1	1256
C31	PF00010	super_59	1254585	1308168	2	0	312
C32	PF00010	super_48	1171461	1554366	2	20	2220
C33	PF00010	super_23	2300338	2745294	2	25	1021
C34	PF00010	super_328	78735	108182	2	1	680
C35	PF00010	super_20	1043094	1487519	2	29	2822
C36	PF00010	super_40	319262	725309	2	31	5716
C37	PF00011	super_107	1063082	1076325	2	0	82
C38	PF00011	super_25	1898524	1902605	2	0	5	set(['Sphfalx0003s0145', 'Sphfalx0039s0116', 'Sphfalx0025s0143', 'Sphfalx0047s0142', 'Sphfalx0050s0122'])	0.5037397307991014	set([])	-0.3128159258478606
C39	PF00011	super_62	1225456	1454152	4	20	1367
C40	PF00011	super_66	910913	914402	2	0	2	set(['Sphfalx0066s0068', 'Sphfalx0073s0064'])	0	set([])	0
C41	PF00011	super_9	1300652	1304229	2	0	9	set(['Sphfalx0048s0084', 'Sphfalx0078s0089', 'Sphfalx0054s0075', 'Sphfalx0070s0089', 'Sphfalx0043s0097', 'Sphfalx0007s0063', 'Sphfalx0056s0101', 'Sphfalx0009s0087', 'Sphfalx0034s0102'])	0.11068485002708642	set([])	-0.15410965248117847
C42	PF00012	super_108	64947	183452	3	6	2841
C43	PF00012	super_73	527199	628762	2	9	1259
C44	PF00013	super_0	9772988	9993267	2	7	8	set(['Sphfalx0000s0649', 'Sphfalx0000s0648', 'Sphfalx0000s0654', 'Sphfalx0000s0655', 'Sphfalx0000s0652', 'Sphfalx0000s0653', 'Sphfalx0000s0650', 'Sphfalx0000s0651'])	0.27282060980630873	set([])	-0.3629516331888027
C45	PF00022	super_84	381581	732436	2	18	4688
C46	PF00025	super_16	1855970	2081265	2	17	817
C47	PF00025	super_20	1619867	2109688	4	34	1931
C48	PF00025	super_231	221032	333425	2	8	2017
C49	PF00026	super_179	301622	549109	3	16	3837
C50	PF00026	super_3	668166	1152439	2	32	4342
C51	PF00027	super_78	452649	457431	2	0	30
C52	PF00027	super_79	1053359	1298720	2	11	1635
C53	PF00043	super_76	803869	810145	2	0	28
C54	PF00043	super_56	1300820	1317794	2	0	70
C55	PF00043	super_513	12799	30359	3	0	548
C56	PF00043	super_163	89719	105158	3	1	309
C57	PF00043	super_5	3219610	3336723	6	1	179
C58	PF00043	super_18	3055161	3084545	2	2	26
C59	PF00043	super_51	264816	283373	2	0	293
C60	PF00046	super_23	690303	803271	2	2	1155
C61	PF00046	super_71	1457656	1498320	2	1	196
C62	PF00046	super_219	159810	196011	2	0	755
C63	PF00046	super_8	4427856	4463122	2	1	20
C64	PF00046	super_1	1192522	1416136	2	5	1349
C65	PF00046	super_0	10187526	10285464	2	1	2	set([])	0	set(['Sphfalx0000s0670', 'Sphfalx0000s0669'])	-0.21764146801823603
C66	PF00046	super_103	87734	139685	2	3	1182
C67	PF00067	super_308	8990	22020	3	0	416
C68	PF00067	super_310	41208	59329	2	0	397
C69	PF00067	super_32	709540	831942	3	7	1203
C70	PF00067	super_35	2043139	2417590	5	13	1117
C71	PF00067	super_362	1715	13921	2	0	429
C72	PF00067	super_42	565069	1038860	4	39	4783
C73	PF00067	super_44	819734	918586	2	6	903
C74	PF00067	super_46	125071	139554	2	0	250
C75	PF00067	super_47	1339111	1795693	2	36	2233
C76	PF00067	super_52	91045	395890	4	22	6133
C77	PF00067	super_56	227830	459831	3	15	3963
C78	PF00067	super_6	3270614	3307593	2	4	51
C79	PF00067	super_61	143961	543025	3	30	7011
C80	PF00067	super_66	321451	637106	4	17	4623
C81	PF00067	super_66	1288393	1653216	2	14	1926
C82	PF00067	super_77	656779	871776	2	10	2232
C83	PF00067	super_8	4388646	4510835	2	6	66
C84	PF00067	super_92	342814	560149	4	10	3273
C85	PF00067	super_289	19118	214431	2	13	4936
C86	PF00067	super_5	2880903	2953561	3	5	139
C87	PF00067	super_27	387126	495555	3	7	1590
C88	PF00067	super_253	31231	98269	4	2	1772
C89	PF00067	super_12	588355	604183	2	0	148
C90	PF00067	super_256	260410	309389	2	0	860
C91	PF00067	super_0	6987281	7004752	2	0	1
C92	PF00067	super_103	47441	958750	3	67	14011
C93	PF00067	super_117	389662	401182	2	0	123
C94	PF00067	super_121	469949	731742	2	22	3328
C95	PF00067	super_130	375069	404522	3	1	436
C96	PF00067	super_132	243835	360625	6	1	2006
C97	PF00067	super_14	1926508	2039573	2	9	397
C98	PF00067	super_16	2399574	2411321	2	1	23
C99	PF00067	super_134	609679	806789	2	12	2175
C100	PF00067	super_187	222981	421745	3	14	3500
C101	PF00067	super_196	126540	266739	5	7	2916
C102	PF00067	super_2	90081	226814	2	8	3073
C103	PF00067	super_21	2070659	2648573	6	34	1558
C104	PF00067	super_212	13402	26099	2	0	363
C105	PF00067	super_214	261748	336874	2	2	1309
C106	PF00067	super_218	50815	71488	2	0	489
C107	PF00067	super_23	991594	1000637	2	0	51
C108	PF00067	super_25	1683404	1738490	2	6	220
C109	PF00067	super_167	184109	362388	6	8	3308
C110	PF00069	super_45	1894174	2045145	2	10	537
C111	PF00069	super_403	11860	62103	2	3	1493
C112	PF00069	super_414	9381	73714	2	2	1965
C113	PF00069	super_42	1155973	1978753	3	67	4117
C114	PF00069	super_44	416453	525414	2	12	1549
C115	PF00069	super_450	4495	17587	2	0	424
C116	PF00069	super_258	5200	9100	2	0	70
C117	PF00069	super_464	42523	50127	2	0	128
C118	PF00069	super_47	395496	982683	3	42	6784
C119	PF00069	super_472	10633	40900	2	1	968
C120	PF00069	super_49	377986	1010681	7	42	7311
C121	PF00069	super_5	3084337	3503472	2	27	636
C122	PF00069	super_40	2279607	2369044	3	3	225
